Solubility(%),Yield(uM),Yield(ug/ml),Calculated MW(kDa),Calculated pI,Sequence length,Sequence mass,Type of gene product numeric,Cell location numeric,Steric parameter,Polarizability,Volume,Hydrophobicity,Helix probability,Sheet probability
35.0,0.3,10.0,28.8,10.2,249,28785,18,1,2.2125301204819263,0.1616465863453812,3.607751004016063,0.3729317269076306,0.2992771084337351,0.2960240963855424
47.0,0.3,7.0,20.0,10.1,165,20042,1,0,2.397515151515152,0.1796363636363636,3.959212121212121,0.4089090909090907,0.2869090909090913,0.313818181818182
74.0,3.4,94.0,27.9,9.5,211,23779,19,0,2.151374407582937,0.1514218009478671,3.4027488151658773,0.2610426540284359,0.3054976303317541,0.2915639810426542
9.0,0.9,58.0,62.1,6.4,579,63153,19,2,2.2290500863557794,0.1431433506044902,3.2442832469775498,0.4579792746113988,0.2981347150259061,0.3025388601036275
26.0,1.0,41.0,39.488,9.69,351,39516,0,0,2.21267806267806,0.1533048433048429,3.447720797720798,0.3674928774928778,0.3005982905982903,0.2982051282051283
16.0,1.1,17.0,15.475,8.46,132,15488,2,0,2.2589393939393934,0.1659848484848484,3.71712121212121,0.3913636363636363,0.308636363636364,0.2957575757575757
77.0,1.7,30.0,17.5,9.9,150,17555,8,0,2.305999999999998,0.1655999999999999,3.6938,0.4261333333333334,0.2987333333333335,0.3118666666666667
88.0,0.4,23.0,52.9,5.5,485,52915,0,0,2.1585154639175226,0.1414845360824738,3.213463917525772,0.3860206185567012,0.2911134020618549,0.2951340206185571
13.0,1.0,49.0,46.964,7.07,414,47009,5,0,2.1855555555555526,0.1529710144927532,3.477198067632852,0.4188164251207729,0.2921497584541058,0.2987681159420289
87.0,2.2,34.0,15.6,7.7,133,15655,5,0,2.238421052631578,0.1651127819548871,3.741654135338344,0.3669924812030073,0.2987969924812033,0.3018045112781957
3.0,2.8,107.0,38.9,5.6,351,38922,12,5,1.998717948717948,0.1478917378917375,3.261168091168094,0.2507407407407408,0.2824501424501419,0.2849287749287749
88.0,1.2,48.0,39.0,6.7,367,39057,0,0,2.1150136239782,0.136702997275204,3.057765667574932,0.365640326975477,0.2943324250681194,0.2911444141689377
119.0,1.7,75.0,44.6,6.0,417,44630,0,0,2.1270983213429213,0.1376019184652274,3.083213429256595,0.3447242206235014,0.2997362110311745,0.2946762589928058
29.0,2.8,36.0,12.896,10.04,113,12905,20,0,2.300088495575221,0.1585840707964601,3.545221238938052,0.4187610619469028,0.3054867256637171,0.3061946902654867
14.0,2.4,29.0,11.93,7.28,105,11940,20,0,2.2322857142857147,0.1541904761904762,3.448190476190477,0.4132380952380952,0.2885714285714287,0.3002857142857141
28.0,1.5,26.0,18.09,9.91,158,18099,20,0,2.3078481012658214,0.1589240506329114,3.5526582278481014,0.3906962025316456,0.3087974683544309,0.2994303797468356
94.0,3.1,54.0,17.4,5.5,152,17420,20,0,2.202960526315788,0.1536842105263158,3.481381578947369,0.4934868421052628,0.2938815789473688,0.3001315789473682
87.0,3.7,33.0,9.0,10.4,79,9014,20,0,2.240632911392405,0.1524050632911391,3.45746835443038,0.2825316455696202,0.2832911392405064,0.2984810126582278
60.0,3.3,56.0,17.0,5.6,155,17026,20,1,2.112258064516128,0.1434193548387096,3.1806451612903213,0.3807741935483868,0.2732903225806455,0.2971612903225807
27.0,0.8,28.0,32.975,8.19,147,16815,20,0,2.2028571428571424,0.1508163265306122,3.481700680272108,0.3445578231292515,0.2894557823129254,0.3006802721088436
9.0,1.7,53.0,31.029,9.91,273,31051,20,0,2.1504395604395588,0.1541025641025638,3.4794871794871813,0.3015384615384617,0.2963736263736263,0.2930036630036633
32.0,0.6,21.0,31.9,8.1,287,31892,20,0,2.2450871080139336,0.148327526132404,3.3560975609756105,0.4443902439024391,0.2931010452961672,0.3085365853658538
10.0,0.9,30.0,33.605,6.82,297,33639,20,0,2.1967003367003355,0.1539393939393936,3.494444444444446,0.438686868686869,0.307239057239057,0.2952188552188554
13.0,1.9,31.0,15.849,10.08,141,15850,20,0,2.104326241134752,0.1517021276595744,3.388865248226951,0.3460283687943261,0.2821276595744685,0.2975886524822694
21.0,1.5,64.0,43.723,10.82,381,43739,20,0,2.244934383202099,0.1620472440944877,3.597034120734912,0.3859580052493441,0.301391076115485,0.300236220472441
98.0,0.4,13.0,33.4,5.9,310,33423,20,0,2.0555483870967697,0.1387741935483868,3.1291612903225814,0.4157419354838713,0.3045806451612902,0.2889032258064519
42.0,1.7,65.0,39.0,6.4,348,39059,20,0,2.185545977011492,0.1506609195402294,3.395,0.4029885057471265,0.2927298850574709,0.2993390804597702
31.0,2.1,28.0,13.1,9.7,120,13093,20,2,2.3794166666666645,0.1478333333333332,3.298916666666665,0.5815833333333332,0.2990833333333336,0.3160833333333332
12.0,3.2,40.0,12.846,8.77,112,12857,16,0,2.208928571428571,0.1579464285714285,3.528124999999999,0.2808928571428571,0.2958035714285718,0.3059821428571427
6.0,5.1,67.0,13.177,8.05,116,13184,20,0,2.199827586206897,0.1586206896551724,3.477758620689656,0.4512068965517242,0.2912068965517243,0.2972413793103447
2.0,0.6,27.0,43.745,9.79,384,43769,20,0,2.101848958333329,0.1547916666666662,3.4843229166666654,0.3203906250000001,0.2875260416666661,0.2903906249999999
51.0,1.9,63.0,33.3,6.5,302,32530,20,0,2.21076158940397,0.1384105960264898,3.161754966887418,0.4677814569536424,0.2865562913907284,0.3022185430463578
9.0,2.0,72.0,36.786,6.18,334,36827,20,0,2.087814371257482,0.1472155688622751,3.2686227544910174,0.3610778443113778,0.3024251497005985,0.290389221556886
94.0,2.3,55.0,24.5,7.9,208,24471,20,0,2.2385576923076904,0.1664423076923076,3.698653846153846,0.354375,0.2871634615384619,0.3024038461538463
14.0,1.1,29.0,27.264,9.87,232,27274,20,0,2.3239655172413767,0.170862068965517,3.7414655172413775,0.4150862068965517,0.295344827586207,0.3106034482758624
21.0,0.4,12.0,32.652,8.69,284,32679,20,0,2.3542253521126746,0.1585915492957744,3.5656690140845075,0.3834154929577463,0.2834859154929575,0.3146830985915493
19.0,1.3,20.0,15.396,9.16,136,15411,17,0,2.2165441176470573,0.1531617647058822,3.512573529411764,0.5004411764705883,0.2944117647058825,0.3000735294117647
16.0,0.5,19.0,34.921,7.02,318,34954,1,0,2.121918238993706,0.1445597484276726,3.271792452830189,0.4187106918238997,0.2976729559748428,0.2942767295597486
28.0,0.5,37.0,78.0,6.2,732,78088,8,1,2.078811475409829,0.1339207650273222,3.056939890710384,0.3332923497267758,0.290396174863387,0.2904234972677602
15.0,0.7,24.0,33.8,9.4,318,33858,8,3,2.127704402515719,0.1350943396226411,3.082452830188681,0.3805345911949688,0.2979245283018868,0.2935849056603776
89.0,3.1,74.0,24.3,6.2,229,24343,8,0,2.136331877729256,0.1317030567685589,3.007772925764192,0.3630567685589521,0.2861135371179045,0.297117903930131
44.0,0.2,4.0,22.9,7.7,204,22967,11,2,2.354460784313724,0.1527941176470588,3.495441176470589,0.6423039215686279,0.2843137254901965,0.3162745098039219
33.0,1.7,20.0,11.8,8.3,109,11798,9,1,2.003761467889908,0.1371559633027524,3.091467889908256,0.3799999999999999,0.2741284403669727,0.2961467889908256
18.0,2.2,59.0,26.6,10.0,236,26628,14,1,2.255508474576269,0.1491525423728811,3.442330508474578,0.3441949152542372,0.2793220338983056,0.3074576271186444
2.0,0.8,46.0,59.9,5.9,547,59997,17,1,2.163327239488112,0.1433638025594147,3.2129616087751365,0.4211151736745888,0.2708957952468001,0.3040402193784277
26.0,1.1,28.0,24.5,10.0,222,24517,1,1,2.1198648648648613,0.1453153153153152,3.298873873873874,0.3340990990990996,0.2907657657657662,0.2931981981981981
35.0,2.0,40.0,20.1,6.4,195,20111,1,1,2.112666666666665,0.1273333333333332,2.8404102564102582,0.3816923076923075,0.275435897435898,0.2997948717948717
72.0,4.5,44.0,9.9,10.0,87,9920,15,0,2.3521839080459763,0.154367816091954,3.50574712643678,0.2897701149425287,0.2705747126436783,0.3157471264367814
5.0,2.1,70.0,33.1,8.8,295,33175,3,3,2.1492203389830484,0.1502372881355929,3.3851525423728828,0.3346101694915252,0.285728813559322,0.2968813559322036
14.0,1.4,37.0,27.047,9.12,239,28475,17,0,2.3194142259414208,0.1706694560669452,3.81092050209205,0.38489539748954,0.2978242677824267,0.3070711297071132
47.0,0.6,30.0,48.2,6.5,441,48244,8,0,2.233242630385484,0.1435827664399089,3.230975056689344,0.3929931972789113,0.2885941043083894,0.3009297052154197
14.0,1.5,47.0,31.447,7.55,284,31474,17,0,2.2189084507042205,0.147957746478873,3.334823943661973,0.5002816901408458,0.2990140845070423,0.3041901408450704
10.0,2.2,58.0,25.978,7.79,239,26004,8,0,2.116485355648533,0.1423849372384936,3.203305439330542,0.4076569037656906,0.2925104602510465,0.3001255230125525
81.0,3.0,75.0,25.2,5.7,231,25213,10,0,2.086666666666664,0.1411255411255411,3.194935064935064,0.3536363636363637,0.3044155844155848,0.2929437229437231
9.0,1.2,75.0,61.807,5.78,556,61878,0,0,2.09032374100719,0.1448741007194242,3.3038129496402937,0.3468165467625903,0.2853417266187045,0.2906834532374103
34.0,1.7,89.0,52.8,5.6,490,52911,0,0,2.1235510204081605,0.1390612244897956,3.140979591836736,0.3741632653061228,0.2905714285714279,0.2971020408163267
19.0,1.4,31.0,21.802,10.86,195,21815,5,0,2.11933333333333,0.1524102564102563,3.3782051282051286,0.3525641025641029,0.3092307692307697,0.2876923076923078
26.0,1.1,44.0,40.684,6.42,362,40725,17,0,2.284254143646407,0.1520718232044195,3.4354696132596687,0.4793093922651937,0.287872928176795,0.3081215469613261
2.0,1.8,64.0,34.8,7.6,310,34866,17,1,2.2909677419354817,0.1532258064516126,3.42751612903226,0.4465161290322583,0.2933870967741933,0.3051612903225807
33.0,3.1,67.0,21.7,6.3,201,21687,17,0,2.1727860696517385,0.1403482587064677,3.1530845771144267,0.4629353233830848,0.2950746268656722,0.2969651741293532
6.0,1.5,48.0,32.237,6.73,287,32266,1,0,2.1631010452961656,0.1539372822299649,3.3938675958188163,0.4279790940766554,0.2972473867595817,0.2943554006968643
31.0,0.8,39.0,50.3,5.3,472,50374,1,0,2.140402542372878,0.1357415254237283,3.066334745762713,0.4676059322033901,0.2880720338983044,0.2992161016949154
83.0,1.6,54.0,33.9,6.4,316,33931,8,0,2.191455696202529,0.1364556962025314,3.119651898734176,0.3693670886075951,0.2899367088607592,0.2999367088607597
12.0,1.3,65.0,50.5,6.5,460,50549,8,1,2.1566739130434733,0.1433913043478256,3.251478260869565,0.3672608695652175,0.2946956521739123,0.2956521739130436
74.0,2.3,89.0,37.9,6.2,349,37978,8,0,2.1689111747850998,0.1396275071633235,3.176561604584527,0.3710028653295132,0.2858739255014324,0.3000286532951288
45.0,0.2,6.0,24.8,10.9,223,24811,12,2,2.3358295964125526,0.156726457399103,3.435695067264576,0.6895964125560544,0.2953811659192827,0.3178475336322872
86.0,0.6,6.0,9.9,8.2,91,9895,1,1,2.120329670329669,0.1437362637362637,3.177032967032967,0.2316483516483518,0.3056043956043958,0.2934065934065932
15.0,0.4,22.0,58.595,8.62,528,58649,5,0,2.1685416666666613,0.1485037878787875,3.355075757575761,0.3878409090909089,0.3041477272727265,0.293882575757576
34.0,0.7,23.0,32.1,6.2,218,25098,0,0,2.212247706422018,0.1595412844036696,3.5531192660550457,0.4403669724770643,0.2904128440366976,0.2966513761467892
93.0,1.2,52.0,43.1,7.2,389,43102,0,0,2.186632390745498,0.1464267352185086,3.315629820051417,0.3604627249357329,0.2909768637532128,0.2982776349614395
10.0,0.7,36.0,53.891,6.19,483,53952,0,0,2.2206832298136607,0.1496273291925462,3.3721325051759887,0.4011801242236026,0.2980952380952378,0.3015527950310558
14.0,0.5,32.0,69.274,5.99,628,69351,8,0,2.204442675159229,0.1453980891719744,3.29563694267516,0.4208121019108283,0.2877229299363051,0.3035668789808921
11.0,1.6,74.0,47.542,6.1,427,47591,0,0,2.20847775175644,0.1489227166276342,3.3420374707259968,0.4045433255269322,0.2946838407494138,0.2981967213114755
47.0,1.0,25.0,23.7,7.8,219,23764,0,0,2.17036529680365,0.1385844748858448,3.180410958904111,0.4210502283105022,0.2952968036529687,0.3018721461187215
52.0,2.1,36.0,17.0,6.5,156,17049,0,0,2.176089743589743,0.1442948717948717,3.262564102564102,0.4224358974358972,0.3027564102564106,0.2936538461538464
42.0,0.1,8.0,116.3,5.4,1024,116483,0,0,2.178496093749992,0.1524804687500001,3.4593749999999863,0.4100390624999999,0.2884863281249991,0.2984374999999997
32.0,0.5,21.0,38.6,7.3,360,38590,5,0,2.13819444444444,0.1372499999999998,3.0979722222222232,0.3944444444444444,0.299083333333333,0.2986944444444447
5.0,2.0,69.0,35.549,9.09,277,31322,5,0,2.1323465703971065,0.1548375451263534,3.455776173285198,0.3353068592057761,0.310216606498195,0.2902527075812276
7.0,0.3,21.0,62.129,8.0,554,62186,0,0,2.2236462093862777,0.1502166064981946,3.412129963898921,0.4155054151624545,0.2945306859205772,0.3018592057761735
8.0,2.0,70.0,34.156,5.98,314,34196,0,0,2.13245222929936,0.1402866242038214,3.215414012738855,0.454777070063695,0.2930891719745222,0.2967515923566881
17.0,1.7,55.0,32.553,7.03,288,31937,0,0,2.116006944444443,0.1478819444444441,3.3184375,0.4100347222222227,0.2877430555555555,0.2919791666666671
75.0,1.8,53.0,28.9,6.0,269,28890,0,0,2.113048327137543,0.1368401486988845,3.1024535315985124,0.3848698884758366,0.2952416356877324,0.2930111524163572
58.0,1.4,47.0,33.4,6.1,316,33442,0,0,2.152151898734173,0.1324683544303795,3.02110759493671,0.3827848101265825,0.2975632911392406,0.2981645569620254
10.0,1.7,62.0,36.432,6.15,337,36470,0,0,2.067952522255191,0.1424035608308601,3.134747774480711,0.3427596439169142,0.3004451038575667,0.2880712166172108
81.0,2.6,52.0,19.9,9.3,179,19923,0,0,2.083463687150838,0.1499441340782122,3.334748603351953,0.2077094972067038,0.3202234636871512,0.2853072625698325
6.0,1.2,36.0,31.393,6.35,277,31424,8,0,2.1652707581227446,0.1527075812274366,3.444837545126356,0.4062815884476534,0.2892418772563178,0.3002888086642599
71.0,2.3,90.0,39.3,6.4,369,39359,0,0,2.15672086720867,0.13520325203252,3.0673441734417355,0.3953387533875339,0.2768834688346879,0.3030894308943089
92.0,4.4,45.0,10.3,7.8,91,10318,5,0,2.158021978021978,0.1529670329670329,3.4213186813186804,0.2107692307692308,0.311868131868132,0.2924175824175825
6.0,2.5,73.0,29.0,8.7,257,29040,1,1,2.1654863813229555,0.1540077821011671,3.428715953307396,0.386692607003891,0.2821400778210118,0.2980933852140079
37.0,5.5,42.0,7.7,10.7,230,24932,19,0,2.282043478260867,0.1395217391304347,3.2039130434782623,0.465782608695652,0.2822173913043483,0.3083478260869566
39.0,0.1,5.0,44.7,9.3,398,44708,8,2,2.278718592964823,0.1555276381909543,3.4635175879396987,0.5616080402010049,0.2872361809045221,0.3132663316582915
88.0,0.3,5.0,20.5,7.1,185,20487,1,0,2.2169189189189176,0.1486486486486486,3.30054054054054,0.3874594594594595,0.2977837837837843,0.2996216216216217
10.0,2.3,64.0,28.267,7.95,255,28297,12,0,2.1000392156862704,0.1501176470588234,3.3581568627450964,0.4352156862745101,0.305058823529412,0.2905490196078432
10.0,1.0,29.0,29.8,11.3,275,29812,12,2,2.3399636363636334,0.1477818181818179,3.316800000000002,0.7261090909090909,0.3046181818181819,0.3146181818181823
39.0,2.0,66.0,32.4,6.8,283,32410,0,0,2.2743462897526485,0.1537809187279148,3.534134275618376,0.3688339222614839,0.2941696113074204,0.3006713780918729
7.0,2.1,75.0,35.58,5.85,324,35625,0,0,2.1046913580246893,0.1449999999999995,3.248456790123456,0.3456481481481483,0.3057716049382716,0.2916666666666667
55.0,1.0,55.0,52.8,4.0,968,104725,1,1,2.056188016528913,0.1366012396694213,3.044338842975192,0.2694628099173553,0.2640805785123962,0.2918595041322315
52.0,0.5,13.0,25.5,8.6,207,23956,17,0,2.265217391304345,0.1637198067632849,3.618743961352657,0.4171014492753621,0.2985990338164255,0.3035265700483093
41.0,0.3,13.0,41.8,10.0,385,41849,0,1,2.13576623376623,0.1387792207792205,3.1996623376623408,0.3912987012987015,0.2828571428571422,0.2983636363636365
10.0,2.4,98.0,40.4,10.1,364,40414,17,6,2.101181318681315,0.1470604395604391,3.3391483516483538,0.3193956043956046,0.2968681318681316,0.2941208791208793
40.0,4.4,50.0,11.4,10.6,102,11424,11,2,2.25843137254902,0.1591176470588234,3.4800980392156853,0.6612745098039212,0.293921568627451,0.3112745098039214
72.0,5.6,45.0,8.1,9.9,70,8097,11,2,2.348857142857143,0.1712857142857142,3.6874285714285713,0.6267142857142856,0.3011428571428573,0.3134285714285715
92.0,3.2,125.0,39.3,5.5,364,39316,0,0,2.188186813186811,0.138873626373626,3.1499725274725274,0.3990109890109891,0.292005494505494,0.3003846153846155
84.0,1.4,14.0,9.9,6.2,86,9937,1,0,2.1805813953488364,0.1582558139534883,3.5722093023255805,0.2820930232558138,0.3267441860465117,0.2902325581395347
78.0,0.9,46.0,49.4,6.3,471,49439,0,1,2.010615711252647,0.128301486199575,2.942887473460724,0.2895966029723995,0.2903609341825895,0.284607218683652
44.0,2.0,23.0,11.7,10.4,106,11687,1,1,1.9976415094339612,0.1455660377358491,3.242452830188677,0.2459433962264151,0.3003773584905661,0.2867924528301886
23.0,1.2,50.0,41.5,10.1,371,41537,17,2,2.2683557951482465,0.1529649595687328,3.430485175202157,0.5131536388140162,0.2936118598382745,0.3060916442048519
100.0,4.2,119.0,28.1,6.6,269,28145,0,0,2.1347955390334543,0.1306319702602229,2.973605947955388,0.4494052044609669,0.2950557620817846,0.3012267657992563
80.0,2.2,38.0,16.9,7.8,152,16969,1,0,2.178289473684208,0.1482236842105262,3.3569736842105247,0.3463815789473684,0.309276315789474,0.2944736842105264
91.0,1.7,33.0,19.1,5.5,174,19151,0,0,2.2366091954022966,0.1432183908045977,3.253045977011494,0.4152298850574712,0.3014367816091958,0.3025862068965518
109.0,1.0,24.0,24.9,5.4,225,24917,1,0,2.292133333333332,0.1463555555555555,3.330666666666666,0.4787555555555559,0.3030222222222227,0.3055555555555561
107.0,1.2,12.0,10.2,5.9,94,10234,1,0,2.120957446808511,0.1380851063829788,3.151914893617021,0.4384042553191489,0.2791489361702129,0.3062765957446808
113.0,2.3,24.0,10.6,10.3,93,10618,1,0,2.1975268817204303,0.1540860215053763,3.5124731182795688,0.2749462365591397,0.3154838709677421,0.2861290322580644
80.0,1.6,56.0,34.0,6.0,303,33993,3,0,2.114389438943893,0.1520792079207917,3.393168316831682,0.3553465346534659,0.3112211221122112,0.2905940594059409
9.0,3.0,98.0,32.462,6.21,302,32500,0,0,2.0535430463576123,0.1379470198675495,3.104536423841058,0.3539735099337747,0.2853311258278145,0.2904966887417218
12.0,0.1,14.0,118.585,5.59,1048,118721,0,0,2.0832729007633395,0.1530629770992373,3.412404580152662,0.2758969465648855,0.3191889312977093,0.2845038167938933
13.0,1.4,71.0,49.6,10.2,431,49629,5,3,2.231693735498835,0.1607888631090483,3.601345707656616,0.4204176334106732,0.2985382830626442,0.2986078886310903
15.0,0.1,9.0,69.103,6.25,604,69041,0,0,2.162764900662249,0.1552980132450329,3.507748344370865,0.4039403973509931,0.2914900662251649,0.2964072847682122
14.0,0.8,18.0,22.938,6.61,193,22961,1,0,2.282953367875646,0.1682383419689118,3.785544041450777,0.4367357512953367,0.3030051813471506,0.3007772020725391
89.0,0.8,32.0,39.4,5.5,356,39431,0,0,2.2122752808988744,0.1446067415730333,3.313539325842698,0.3870786516853938,0.295393258426966,0.2985955056179775
17.0,0.8,32.0,42.549,6.52,375,42594,0,0,2.177386666666667,0.1531999999999995,3.464453333333336,0.3550666666666667,0.2828799999999995,0.29712
41.0,2.3,28.0,11.9,10.3,110,11887,12,3,2.2443636363636346,0.1448181818181818,3.225181818181817,0.4826363636363634,0.2970000000000002,0.3071818181818179
36.0,1.9,128.0,66.6,9.3,615,66632,12,2,2.2028292682926787,0.1430894308943086,3.2014308943089445,0.4119837398373987,0.2978373983739831,0.2997723577235774
108.0,2.0,26.0,13.4,7.0,115,13364,1,0,2.157565217391303,0.1596521739130434,3.5665217391304327,0.2594782608695651,0.2907826086956524,0.2954782608695652
0.0,2.4,80.0,33.5,5.9,294,33589,4,5,2.0965986394557827,0.1576530612244895,3.477210884353745,0.3996258503401361,0.2731292517006801,0.2948979591836738
88.0,2.0,39.0,19.5,6.8,179,19560,18,6,2.1955865921787714,0.1398882681564245,3.2015642458100557,0.4070949720670389,0.28659217877095,0.3011731843575422
107.0,3.9,68.0,17.2,8.2,149,17229,1,0,2.225234899328857,0.1599999999999999,3.584966442953017,0.2736912751677851,0.3031543624161076,0.3026845637583895
36.0,1.3,52.0,40.3,7.8,367,40338,0,0,2.1427247956403237,0.143378746594005,3.264305177111721,0.38574931880109,0.2971389645776562,0.2953678474114443
97.0,4.1,64.0,15.7,8.4,139,15689,3,0,2.158920863309352,0.1540287769784172,3.457338129496401,0.3249640287769783,0.3138848920863313,0.2967625899280577
80.0,0.5,18.0,35.0,4.7,325,35071,0,0,2.1025538461538438,0.1381846153846151,3.140615384615385,0.461876923076923,0.2907692307692306,0.290369230769231
23.0,1.4,27.0,19.4,8.2,172,19418,0,2,2.3820348837209293,0.1600581395348838,3.52877906976744,0.7609883720930235,0.2802906976744189,0.3208720930232561
